amount,card_name,is_foil,is_pinned,set_id,set_code,collector_number,language,condition,comment,added
1,"Thaumatic Compass // Spires of Orazca",,,"","","","","","",""
1,"Thaumaturge's Familiar",,,"","","","","","",""
1,"The Abyss",,,"","","","","","",""
1,"The Antiquities War",,,"","","","","","",""
1,"The Chain Veil",,,"","","","","","",""
1,"The Countdown Is at One",,,"","","","","","",""
1,"The Crowd Goes Wild",,,"","","","","","",""
1,"The Elderspell",,,"","","","","","",""
2,"The Eldest Reborn",,,"","","","","","",""
1,"The First Eruption",,,"","","","","","",""
1,"The Flame of Keld",,,"","","","","","",""
1,"The Gitrog Monster",,,"","","","","","",""
1,"The Grand Calcutron",,,"","","","","","",""
1,"The Great Aurora",,,"","","","","","",""
1,"The Locust God",,,"","C20","","","","",""
1,"The Mending of Dominaria",,,"","","","","","",""
1,"The Mimeoplasm",,,"","CM2","","","","",""
1,"The Mirari Conjecture",,,"","","","","","",""
1,"The Rack",,,"","","","","","",""
1,"The Scarab God",,,"","","","","","",""
1,"The Ur-Dragon",,,"","","","","","",""
1,"The Wanderer",,,"","","","","","",""
1,"Theater of Horrors",,,"","","","","","",""
1,"Thelonite Hermit",,,"","","","","","",""
3,"Thermo-Alchemist",,,"","","","","","",""
2,"Thespian's Stage",,,"","","","","","",""
1,"Thief of Blood",,,"","","","","","",""
1,"Thieves' Guild Enforcer",,,"","","","","","",""
1,"Thieving Amalgam",,,"","","","","","",""
1,"Thieving Magpie",,,"","","","","","",""
1,"Thing in the Ice // Awoken Horror",,,"","","","","","",""
1,"Think Tank",,,"","","","","","",""
2,"Think Twice",,,"","","","","","",""
2,"Thirst for Knowledge",,,"","","","","","",""
1,"Thirst for Meaning",,,"","","","","","",""
1,"Thopter Arrest",,,"","","","","","",""
1,"Thopter Assembly",,,"","","","","","",""
3,"Thopter Engineer",,,"","","","","","",""
1,"Thopter Foundry",,,"","","","","","",""
1,"Thopter Spy Network",,,"","","","","","",""
3,"Thorn Elemental",,,"","","","","","",""
3,"Thornbite Staff",,,"","","","","","",""
1,"Thornbow Archer",,,"","","","","","",""
1,"Thorncaster Sliver",,,"","","","","","",""
1,"Thornscape Battlemage",,,"","","","","","",""
1,"Thornweald Archer",,,"","","","","","",""
2,"Thornwind Faeries",,,"","","","","","",""
7,"Thornwood Falls",,,"","","","","","",""
2,"Thought Collapse",,,"","","","","","",""
3,"Thought Erasure",,,"","","","","","",""
1,"Thought Reflection",,,"","","","","","",""
1,"Thought Sponge",,,"","","","","","",""
3,"Thought Vessel",,,"","","","","","",""
1,"Thoughtrender Lamia",,,"","","","","","",""
1,"Thoughtseize",,,"","","","","","",""
1,"Thousand Winds",,,"","","","","","",""
2,"Thousand-Year Elixir",,,"","","","","","",""
1,"Thraben Doomsayer",,,"","C20","","","","",""
2,"Thraben Standard Bearer",,,"","","","","","",""
1,"Thragtusk",,,"","","","","","",""
5,"Thran Dynamo",,,"","","","","","",""
1,"Thran Golem",,,"","","","","","",""
1,"Thran Temporal Gateway",,,"","","","","","",""
1,"Thrash of Raptors",,,"","","","","","",""
2,"Thrasher Brute",,,"","","","","","",""
3,"Thrashing Brontodon",,,"","","","","","",""
1,"Three-Headed Goblin",,,"","","","","","",""
3,"Thrill of Possibility",,,"","","","","","",""
2,"Thrill-Kill Assassin",,,"","","","","","",""
1,"Thriss, Nantuko Primus",,,"","","","","","",""
1,"Thrive",,,"","","","","","",""
1,"Throne of Geth",,,"","","","","","",""
1,"Throne of the God-Pharaoh",,,"","","","","","",""
1,"Throne of the High City",,,"","","","","","",""
2,"Thrummingbird",,,"","","","","","",""
1,"Thryx, the Sudden Storm",,,"","","","","","",""
1,"Thud",,,"","","","","","",""
1,"Thunder Brute",,,"","","","","","",""
1,"Thunder Drake",,,"","","","","","",""
1,"Thunder Strike",,,"","","","","","",""
1,"Thundercloud Shaman",,,"","","","","","",""
1,"Thunderheads",,,"","","","","","",""
1,"Thundering Ceratok",,,"","","","","","",""
1,"Thundering Chariot",,,"","","","","","",""
1,"Thunderous Might",,,"","","","","","",""
1,"Thunderstaff",,,"","","","","","",""
1,"Tiana, Ship's Caretaker",,,"","","","","","",""
1,"Tibalt, Rakish Instigator",,,"","","","","","",""
1,"Tibalt's Rager",,,"","","","","","",""
1,"Tibor and Lumia",,,"","","","","","",""
1,"Tidal Barracuda",,,"","C20","","","","",""
2,"Tidal Courier",,,"","","","","","",""
1,"Tidal Wave",,,"","","","","","",""
1,"Tide of War",,,"","","","","","",""
1,"Tide Skimmer",,,"","","","","","",""
1,"Tidebinder Mage",,,"","","","","","",""
1,"Tidehollow Strix",,,"","","","","","",""
1,"Tidespout Tyrant",,,"","","","","","",""
1,"Tidings",,,"","","","","","",""
1,"Tilonalli's Summoner",,,"","","","","","",""
8,"Timber Gorge",,,"","","","","","",""
1,"Time of Ice",,,"","","","","","",""
1,"Time Out",,,"","","","","","",""
1,"Time Out",,,"","UND","","","","",""
1,"Time Reversal",,,"","","","","","",""
1,"Time Sieve",,,"","","","","","",""
1,"Time to Feed",,,"","","","","","",""
1,"Time Wipe",,,"","","","","","",""
1,"Timebender",,,"","","","","","",""
1,"Timecrafting",,,"","","","","","",""
1,"Timesifter",,,"","","","","","",""
1,"Timmy, Power Gamer",,,"","UND","","","","",""
1,"Tireless Tracker",,,"","","","","","",""
1,"Tishana, Voice of Thunder",,,"","","","","","",""
1,"Titan Hunter",,,"","C20","","","","",""
1,"Titan of Eternal Fire",,,"","C20","","","","",""
2,"Titan's Strength",,,"","","","","","",""
1,"Tithe Drinker",,,"","","","","","",""
1,"Tithebearer Giant",,,"","","","","","",""
1,"Together Forever",,,"","C20","","","","",""
2,"Toil // Trouble",,,"","","","","","",""
1,"Tolaria West",,,"","","","","","",""
1,"Tolarian Kraken",,,"","","","","","",""
2,"Toll of the Invasion",,,"","","","","","",""
1,"Tolsimir Wolfblood",,,"","","","","","",""
1,"Tolsimir, Friend to Wolves",,,"","","","","","",""
1,"Tomb Robber",,,"","","","","","",""
1,"Tomik, Distinguished Advokist",,,"","","","","","",""
1,"Toothy, Imaginary Friend",,,"","","","","","",""
1,"Top-Secret Tunnel",,,"","","","","","",""
3,"Topple the Statue",,,"","","","","","",""
1,"Topplegeist",,,"","","","","","",""
1,"Topsy Turvy",,,"","UND","","","","",""
2,"Torch Courier",,,"","","","","","",""
1,"Torch Fiend",,,"","","","","","",""
1,"Torgaar, Famine Incarnate",,,"","","","","","",""
4,"Torment of Scarabs",,,"","","","","","",""
2,"Tormenting Voice",,,"","","","","","",""
4,"Tormod's Crypt",,,"","","","","","",""
1,"Torrent of Souls",,,"","","","","","",""
1,"Torrential Gearhulk",,,"","","","","","",""
2,"Totally Lost",,,"","","","","","",""
1,"Touch of Moonglove",,,"","","","","","",""
1,"Touch of the Eternal",,,"","","","","","",""
1,"Towering-Wave Mystic",,,"","","","","","",""
1,"Track Down",,,"","","","","","",""
1,"Trade Routes",,,"","","","","","",""
1,"Trading Post",,,"","","","","","",""
3,"Tragic Poet",,,"","","","","","",""
9,"Tragic Slip",,,"","","","","","",""
1,"Trail of Evidence",,,"","","","","","",""
1,"Trail of Mystery",,,"","","","","","",""
1,"Trait Doctoring",,,"","","","","","",""
1,"Traitor's Roar",,,"","","","","","",""
1,"Traitorous Greed",,,"","","","","","",""
4,"Tranquil Cove",,,"","","","","","",""
1,"Tranquil Cove",,,"","ELD","","","","",""
6,"Tranquil Expanse",,,"","","","","","",""
2,"Tranquil Thicket",,,"","","","","","",""
1,"Transcendent Envoy",,,"","","","","","",""
1,"Transgress the Mind",,,"","","","","","",""
6,"Transguild Promenade",,,"","","","","","",""
1,"Transmogrifying Wand",,,"","","","","","",""
1,"Trash for Treasure",,,"","","","","","",""
1,"Travel Preparations",,,"","","","","","",""
2,"Traveler's Amulet",,,"","","","","","",""
2,"Traveler's Cloak",,,"","","","","","",""
1,"Traxos, Scourge of Kroog",,,"","","","","","",""
1,"Treacherous Blessing",,,"","","","","","",""
1,"Treacherous Terrain",,,"","","","","","",""
3,"Treasonous Ogre",,,"","","","","","",""
4,"Treasure Cruise",,,"","","","","","",""
2,"Treasure Hunt",,,"","","","","","",""
2,"Treasure Keeper",,,"","","","","","",""
1,"Treasure Mage",,,"","","","","","",""
1,"Treasure Map // Treasure Cove",,,"","","","","","",""
1,"Treasure Nabber",,,"","","","","","",""
1,"Treasured Find",,,"","","","","","",""
1,"Treasury Thrull",,,"","","","","","",""
1,"Tree of Perdition",,,"","","","","","",""
7,"Tree of Tales",,,"","","","","","",""
1,"Trepanation Blade",,,"","","","","","",""
1,"Trespasser's Curse",,,"","","","","","",""
1,"Trespassing Souleater",,,"","","","","","",""
1,"Trial of Ambition",,,"","","","","","",""
1,"Trial of Zeal",,,"","","","","","",""
1,"Tribute to the Wild",,,"","C20","","","","",""
2,"Tribute to the Wild",,,"","","","","","",""
1,"Trickbind",,,"","","","","","",""
1,"Trigon of Infestation",,,"","","","","","",""
1,"Trigon of Rage",,,"","","","","","",""
1,"Triplicate Spirits",,,"","","","","","",""
1,"Triskelavus",,,"","","","","","",""
1,"Triskelion",,,"","","","","","",""
2,"Triton Tactics",,,"","","","","","",""
2,"Triumph of Gerrard",,,"","","","","","",""
1,"Triumph of the Hordes",,,"","","","","","",""
2,"Triumphant Surge",,,"","","","","","",""
1,"Troll Ascetic",,,"","","","","","",""
1,"Trollbred Guardian",,,"","","","","","",""
1,"Tropical Island",,,"","","","","","",""
1,"Trostani, Selesnya's Voice",,,"","","","","","",""
2,"Trostani's Judgment",,,"","","","","","",""
2,"Trostani's Summoner",,,"","","","","","",""
1,"True Conviction",,,"","","","","","",""
1,"True-Faith Censer",,,"","","","","","",""
1,"Trufflesnout",,,"","","","","","",""
7,"Trumpet Blast",,,"","","","","","",""
2,"Trusted Pegasus",,,"","","","","","",""
2,"Trusty Packbeast",,,"","","","","","",""
1,"Trygon Predator",,,"","C20","","","","",""
2,"Trygon Predator",,,"","","","","","",""
1,"Trynn, Champion of Freedom",,,"","C20","","","","",""
2,"Tuktuk Scrapper",,,"","","","","","",""
1,"Tuktuk the Explorer",,,"","","","","","",""
1,"Tumble Magnet",,,"","","","","","",""
1,"Tundra",,,"","","","","","",""
1,"Turn // Burn",,,"","","","","","",""
4,"Turn Aside",,,"","","","","","",""
1,"Turn the Tide",,,"","","","","","",""
2,"Turn to Mist",,,"","","","","","",""
1,"Turn to Slag",,,"","","","","","",""
1,"Turntimber Sower",,,"","","","","","",""
2,"Turret Ogre",,,"","","","","","",""
1,"Tuskguard Captain",,,"","","","","","",""
1,"Tuvasa the Sunlit",,,"","","","","","",""
1,"Twinblade Assassins",,,"","","","","","",""
1,"Twinflame",,,"","","","","","",""
1,"Twinning Staff",,,"","C20","","","","",""
1,"Twins of Maurer Estate",,,"","","","","","",""
1,"Twinstrike",,,"","","","","","",""
1,"Twisted Abomination",,,"","","","","","",""
1,"Two-Headed Giant",,,"","","","","","",""
1,"Tymaret Calls the Dead",,,"","","","","","",""
1,"Tymaret, Chosen from Death",,,"","","","","","",""
1,"Tymaret, the Murder King",,,"","","","","","",""
1,"Tyrant of Discord",,,"","","","","","",""
2,"Tyrant's Choice",,,"","","","","","",""
1,"Tyrant's Familiar",,,"","","","","","",""
1,"Tyrant's Machine",,,"","","","","","",""
2,"Tyrant's Scorn",,,"","","","","","",""
1,"Ugin, the Spirit Dragon",,,"","","","","","",""
2,"Ugin's Conjurant",,,"","","","","","",""
1,"Ukkima, Stalking Shadow",,,"","C20","","","","",""
1,"Ukud Cobra",,,"","","","","","",""
1,"Ulamog, the Ceaseless Hunger",,,"","","","","","",""
1,"Ulamog, the Infinite Gyre",,,"","","","","","",""
2,"Ulamog's Crusher",,,"","","","","","",""
1,"Ulasht, the Hate Seed",,,"","","","","","",""
1,"Ultimate Price",,,"","","","","","",""
1,"Ulvenwald Mysteries",,,"","","","","","",""
1,"Umezawa's Jitte",,,"","","","","","",""
1,"Unbreakable Formation",,,"","","","","","",""
1,"Unburial Rites",,,"","C20","","","","",""
1,"Unburial Rites",,,"","","","","","",""
1,"Unclaimed Territory",,,"","C20","","","","",""
4,"Unclaimed Territory",,,"","","","","","",""
2,"Uncomfortable Chill",,,"","","","","","",""
2,"Uncontrollable Anger",,,"","","","","","",""
1,"Undead Warchief",,,"","","","","","",""
2,"Undercity Necrolisk",,,"","","","","","",""
1,"Undercity Plague",,,"","","","","","",""
1,"Undercity Scavenger",,,"","","","","","",""
1,"Undercity Uprising",,,"","","","","","",""
1,"Undercity's Embrace",,,"","","","","","",""
1,"Underdome",,,"","UND","","","","",""
1,"Underground River",,,"","","","","","",""
1,"Underground Sea",,,"","","","","","",""
1,"Undertaker",,,"","","","","","",""
1,"Underworld Breach",,,"","","","","","",""
1,"Underworld Cerberus",,,"","","","","","",""
1,"Underworld Charger",,,"","","","","","",""
1,"Underworld Coinsmith",,,"","","","","","",""
2,"Underworld Connections",,,"","","","","","",""
1,"Underworld Dreams",,,"","","","","","",""
1,"Underworld Fires",,,"","","","","","",""
2,"Undying Rage",,,"","","","","","",""
1,"Unesh, Criosphinx Sovereign",,,"","","","","","",""
1,"Unexpectedly Absent",,,"","C20","","","","",""
1,"Unexpectedly Absent",,,"","","","","","",""
1,"Unexplained Disappearance",,,"","","","","","",""
3,"Unflinching Courage",,,"","","","","","",""
3,"Unhallowed Pact",,,"","","","","","",""
1,"Unholy Hunger",,,"","","","","","",""
1,"Universal Automaton",,,"","","","","","",""
8,"Unknown Shores",,,"","","","","","",""
1,"Unleash Fury",,,"","","","","","",""
2,"Unlicensed Disintegration",,,"","","","","","",""
2,"Unlikely Aid",,,"","","","","","",""
1,"Unmask",,,"","","","","","",""
1,"Unmoored Ego",,,"","","","","","",""
1,"Unnerve",,,"","","","","","",""
3,"Unquestioned Authority",,,"","","","","","",""
1,"Unravel the Aether",,,"","","","","","",""
1,"Unraveling Mummy",,,"","","","","","",""
1,"Unstable Mutation",,,"","","","","","",""
2,"Unstable Obelisk",,,"","","","","","",""
3,"Unsubstantiate",,,"","","","","","",""
1,"Untamed Hunger",,,"","","","","","",""
1,"Untamed Kavu",,,"","","","","","",""
2,"Unwind",,,"","","","","","",""
2,"Unwinding Clock",,,"","","","","","",""
1,"Ur-Golem's Eye",,,"","","","","","",""
1,"Urabrask the Hidden",,,"","","","","","",""
5,"Urban Evolution",,,"","","","","","",""
2,"Urban Utopia",,,"","","","","","",""
1,"Urborg Elf",,,"","","","","","",""
2,"Urborg Uprising",,,"","","","","","",""
1,"Urborg Volcano",,,"","","","","","",""
1,"Urborg, Tomb of Yawgmoth",,,"","","","","","",""
1,"Urgent Exorcism",,,"","","","","","",""
3,"Urgoros, the Empty One",,,"","","","","","",""
1,"Urza, Academy Headmaster",,,"","","","","","",""
1,"Urza's Incubator",,,"","","","","","",""
2,"Urza's Mine",,,"","","","","","",""
2,"Urza's Power Plant",,,"","","","","","",""
1,"Urza's Ruinous Blast",,,"","","","","","",""
1,"Urza's Tome",,,"","","","","","",""
2,"Urza's Tower",,,"","","","","","",""
2,"Utter End",,,"","","","","","",""
2,"Utvara Hellkite",,,"","","","","","",""
1,"Valduk, Keeper of the Flame",,,"","","","","","",""
1,"Valiant Knight",,,"","","","","","",""
2,"Valor in Akros",,,"","","","","","",""
2,"Valor Made Real",,,"","","","","","",""
2,"Valorous Stance",,,"","","","","","",""
1,"Valorous Steed",,,"","","","","","",""
2,"Vampire Charmseeker",,,"","","","","","",""
1,"Vampire Cutthroat",,,"","","","","","",""
1,"Vampire Envoy",,,"","","","","","",""
4,"Vampire Hexmage",,,"","","","","","",""
2,"Vampire Neonate",,,"","","","","","",""
2,"Vampire Nighthawk",,,"","","","","","",""
1,"Vampire Nighthawk",,,"","C20","","","","",""
1,"Vampire Opportunist",,,"","","","","","",""
1,"Vampiric Rites",,,"","","","","","",""
1,"Vance's Blasting Cannons // Spitfire Bastion",,,"","","","","","",""
1,"Vandalblast",,,"","","","","","",""
1,"Vanguard of Brimaz",,,"","","","","","",""
1,"Vanquish the Foul",,,"","","","","","",""
2,"Vanquisher's Banner",,,"","","","","","",""
1,"Vanquisher's Banner",,,"","XLN","","","","",""
2,"Varchild, Betrayer of Kjeldor",,,"","","","","","",""
1,"Varina, Lich Queen",,,"","","","","","",""
1,"Varolz, the Scar-Striped",,,"","","","","","",""
1,"Vassal's Duty",,,"","","","","","",""
1,"Vastwood Hydra",,,"","","","","","",""
1,"Vastwood Hydra",,,"","C20","","","","",""
3,"Vault of Whispers",,,"","","","","","",""
1,"Vedalken Humiliator",,,"","","","","","",""
1,"Vedalken Infuser",,,"","","","","","",""
1,"Vedalken Mesmerist",,,"","","","","","",""
1,"Veiled Shade",,,"","","","","","",""
2,"Vein Drinker",,,"","","","","","",""
1,"Vela the Night-Clad",,,"","","","","","",""
1,"Vendilion Clique",,,"","","","","","",""
1,"Venerated Loxodon",,,"","","","","","",""
1,"Vengeant Vampire",,,"","","","","","",""
2,"Vengeful Rebirth",,,"","","","","","",""
1,"Vengevine",,,"","","","","","",""
1,"Venom Sliver",,,"","","","","","",""
1,"Venomous Hierophant",,,"","","","","","",""
1,"Venser's Journal",,,"","","","","","",""
1,"Verdant Catacombs",,,"","","","","","",""
2,"Verdant Eidolon",,,"","","","","","",""
1,"Verdant Force",,,"","","","","","",""
1,"Verdurous Gearhulk",,,"","","","","","",""
1,"Verge Rangers",,,"","C20","","","","",""
1,"Verix Bladewing",,,"","","","","","",""
1,"Vernadi Shieldmate",,,"","","","","","",""
4,"Vessel of Endless Rest",,,"","","","","","",""
1,"Vessel of Malignity",,,"","","","","","",""
1,"Vessel of Volatility",,,"","","","","","",""
1,"Vesuvan Shapeshifter",,,"","","","","","",""
1,"Veteran Armorer",,,"","","","","","",""
1,"Veteran Armorsmith",,,"","","","","","",""
2,"Veteran Explorer",,,"","","","","","",""
1,"Veteran Swordsmith",,,"","","","","","",""
1,"Veteran Warleader",,,"","","","","","",""
1,"Viashino Pyromancer",,,"","","","","","",""
2,"Vicious Rumors",,,"","","","","","",""
1,"Vicious Shadows",,,"","","","","","",""
2,"Victim of Night",,,"","","","","","",""
2,"Victimize",,,"","","","","","",""
1,"Victorious Destruction",,,"","","","","","",""
1,"Victory's Herald",,,"","","","","","",""
1,"Vigilante Justice",,,"","C20","","","","",""
1,"Vigor",,,"","","","","","",""
2,"Vigor Mortis",,,"","","","","","",""
1,"Vile Rebirth",,,"","","","","","",""
1,"Village Bell-Ringer",,,"","","","","","",""
1,"Village Rites",,,"","","","","","",""
1,"Villainous Wealth",,,"","C20","","","","",""
1,"Villainous Wealth",,,"","","","","","",""
1,"Vindictive Vampire",,,"","","","","","",""
1,"Vinelasher Kudzu",,,"","","","","","",""
4,"Vines of Vastwood",,,"","","","","","",""
1,"Violent Eruption",,,"","","","","","",""
1,"Violent Impact",,,"","","","","","",""
1,"Violent Ultimatum",,,"","","","","","",""
1,"Viral Drake",,,"","","","","","",""
1,"Viridian Betrayers",,,"","","","","","",""
1,"Viridian Emissary",,,"","","","","","",""
3,"Viridian Longbow",,,"","","","","","",""
1,"Viridian Revel",,,"","","","","","",""
1,"Viridian Zealot",,,"","","","","","",""
