amount,card_name,is_foil,is_pinned,set_id,set_code,collector_number,language,condition,comment
3,"Thorn Elemental",0,0,"","","","","",""
3,"Thornbite Staff",0,0,"","","","","",""
1,"Thorncaster Sliver",0,0,"","","","","",""
1,"Thornweald Archer",0,0,"","","","","",""
1,"Thornwind Faeries",0,0,"","","","","",""
4,"Thornwood Falls",0,0,"","","","","",""
2,"Thought Erasure",0,0,"","","","","",""
1,"Thought Reflection",0,0,"","","","","",""
1,"Thought Sponge",0,0,"","","","","",""
3,"Thought Vessel",0,0,"","","","","",""
1,"Thoughtrender Lamia",0,0,"","","","","",""
1,"Thousand Winds",0,0,"","","","","",""
2,"Thousand-Year Elixir",0,0,"","","","","",""
1,"Thraben Standard Bearer",0,0,"","","","","",""
1,"Thragtusk",0,0,"","","","","",""
4,"Thran Dynamo",0,0,"","","","","",""
1,"Thran Temporal Gateway",0,0,"","","","","",""
1,"Thrash of Raptors",0,0,"","","","","",""
2,"Thrasher Brute",0,0,"","","","","",""
1,"Thrashing Brontodon",0,0,"","","","","",""
1,"Three-Headed Goblin",0,0,"","","","","",""
2,"Thrill of Possibility",0,0,"","","","","",""
2,"Thrill-Kill Assassin",0,0,"","","","","",""
1,"Thriss, Nantuko Primus",0,0,"","","","","",""
1,"Throne of the God-Pharaoh",0,0,"","","","","",""
1,"Thrummingbird",0,0,"","","","","",""
1,"Thud",0,0,"","","","","",""
1,"Thunder Brute",0,0,"","","","","",""
1,"Thunder Drake",0,0,"","","","","",""
1,"Thunder Strike",0,0,"","","","","",""
1,"Thundercloud Shaman",0,0,"","","","","",""
1,"Thunderheads",0,0,"","","","","",""
1,"Thundering Ceratok",0,0,"","","","","",""
1,"Thundering Chariot",0,0,"","","","","",""
1,"Thunderous Might",0,0,"","","","","",""
1,"Thunderstaff",0,0,"","","","","",""
1,"Tiana, Ship's Caretaker",0,0,"","","","","",""
1,"Tibalt's Rager",0,0,"","","","","",""
1,"Tibalt, Rakish instigator",0,0,"","","","","",""
1,"Tibor and Lumia",0,0,"","","","","",""
2,"Tidal Courier",0,0,"","","","","",""
1,"Tidal Wave",0,0,"","","","","",""
1,"Tide of War",0,0,"","","","","",""
1,"Tidebinder Mage",0,0,"","","","","",""
1,"Tidehollow Strix",0,0,"","","","","",""
1,"Tidespout Tyrant",0,0,"","","","","",""
1,"Tidings",0,0,"","","","","",""
1,"Tilonalli's Summoner",0,0,"","","","","",""
8,"Timber Gorge",0,0,"","","","","",""
1,"Time of Ice",0,0,"","","","","",""
1,"Time Out",0,0,"","","","","",""
1,"Time Reversal",0,0,"","","","","",""
1,"Time Wipe",0,0,"","","","","",""
1,"Timebender",0,0,"","","","","",""
1,"Timecrafting",0,0,"","","","","",""
1,"Timesifter",0,0,"","","","","",""
1,"Tishana, Voice of Thunder",0,0,"","","","","",""
2,"Titan's Strength",0,0,"","","","","",""
1,"Tithebearer Giant",0,0,"","","","","",""
2,"Toil // Trouble",0,0,"","","","","",""
1,"Tolaria West",0,0,"","","","","",""
2,"Toll of the Invasion",0,0,"","","","","",""
2,"Tolsimir Wolfblood",0,0,"","","","","",""
1,"Tolsimir, Friend to Wolves",0,0,"","","","","",""
1,"Tomb Robber",0,0,"","","","","",""
1,"Tomik, Distinguished Advokist",0,0,"","","","","",""
1,"Toothy, Imaginary Friend",0,0,"","","","","",""
1,"Top-Secret Tunnel",0,0,"","","","","",""
2,"Topple the Statue",0,0,"","","","","",""
1,"Topplegeist",0,0,"","","","","",""
1,"Torch Courier",0,0,"","","","","",""
1,"Torch Fiend",0,0,"","","","","",""
1,"Torgaar, Famine Incarnate",0,0,"","","","","",""
4,"Torment of Scarabs",0,0,"","","","","",""
2,"Tormenting Voice",0,0,"","","","","",""
2,"Tormod's Crypt",0,0,"","","","","",""
1,"Torrent of Souls",0,0,"","","","","",""
1,"Torrential Gearhulk",0,0,"","","","","",""
2,"Totally Lost",0,0,"","","","","",""
1,"Touch of the Eternal",0,0,"","","","","",""
1,"Towering-Wave Mystic",0,0,"","","","","",""
1,"Trade Routes",0,0,"","","","","",""
1,"Trading Post",0,0,"","","","","",""
3,"Tragic Poet",0,0,"","","","","",""
8,"Tragic Slip",0,0,"","","","","",""
1,"Trail of Mystery",0,0,"","","","","",""
1,"Trait Doctoring",0,0,"","","","","",""
1,"Traitor's Roar",0,0,"","","","","",""
4,"Tranquil Cove",0,0,"","","","","",""
1,"Tranquil Cove",0,0,"","ELD","","","",""
6,"Tranquil Expanse",0,0,"","","","","",""
2,"Tranquil Thicket",0,0,"","","","","",""
1,"Transcendent Envoy",0,0,"","","","","",""
1,"Transgress the Mind",0,0,"","","","","",""
6,"Transguild Promenade",0,0,"","","","","",""
1,"Transmogrifying Wand",0,0,"","","","","",""
1,"Travel Preparations",0,0,"","","","","",""
2,"Traveler's Amulet",0,0,"","","","","",""
2,"Traveler's Cloak",0,0,"","","","","",""
1,"Traxos, Scourge of Kroog",0,0,"","","","","",""
1,"Treacherous Blessing",0,0,"","","","","",""
2,"Treasonous Ogre",0,0,"","","","","",""
4,"Treasure Cruise",0,0,"","","","","",""
1,"Treasure Hunt",0,0,"","","","","",""
1,"Treasure Map // Treasure Cove",0,0,"","","","","",""
1,"Treasure Nabber",0,0,"","","","","",""
1,"Treasured Find",0,0,"","","","","",""
2,"Treasury Thrull",0,0,"","","","","",""
1,"Tree of Perdition",0,0,"","","","","",""
7,"Tree of Tales",0,0,"","","","","",""
1,"Trespasser's Curse",0,0,"","","","","",""
1,"Trespassing Souleater",0,0,"","","","","",""
1,"Trial of Ambition",0,0,"","","","","",""
1,"Trial of Zeal",0,0,"","","","","",""
2,"Tribute to the Wild",0,0,"","","","","",""
1,"Trigon of Infestation",0,0,"","","","","",""
1,"Trigon of Rage",0,0,"","","","","",""
1,"Triplicate Spirits",0,0,"","","","","",""
1,"Triskelavus",0,0,"","","","","",""
1,"Triskelion",0,0,"","","","","",""
1,"Triton Tactics",0,0,"","","","","",""
2,"Triumph of Gerrard",0,0,"","","","","",""
1,"Triumph of the Hordes",0,0,"","","","","",""
2,"Triumphant Surge",0,0,"","","","","",""
1,"Troll Ascetic",0,0,"","","","","",""
1,"Trollbred Guardian",0,0,"","","","","",""
1,"Tropical Island",0,0,"","","","","",""
2,"Trostani's Judgment",0,0,"","","","","",""
2,"Trostani's Summoner",0,0,"","","","","",""
2,"Trostani, Selesnya's Voice",0,0,"","","","","",""
1,"True-Faith Censer",0,0,"","","","","",""
7,"Trumpet Blast",0,0,"","","","","",""
2,"Trusted Pegasus",0,0,"","","","","",""
2,"Trusty Packbeast",0,0,"","","","","",""
2,"Trygon Predator",0,0,"","","","","",""
2,"Tuktuk Scrapper",0,0,"","","","","",""
1,"Tuktuk the Explorer",0,0,"","","","","",""
1,"Tundra",0,0,"","","","","",""
1,"Turn // Burn",0,0,"","","","","",""
4,"Turn Aside",0,0,"","","","","",""
1,"Turn the Tide",0,0,"","","","","",""
2,"Turn to Mist",0,0,"","","","","",""
1,"Turntimber Sower",0,0,"","","","","",""
1,"Turret Ogre",0,0,"","","","","",""
1,"Tuskguard Captain",0,0,"","","","","",""
1,"Tuvasa the Sunlit",0,0,"","","","","",""
1,"Twinflame",0,0,"","","","","",""
1,"Twins of Maurer Estate",0,0,"","","","","",""
1,"Twinstrike",0,0,"","","","","",""
1,"Twisted Abomination",0,0,"","","","","",""
1,"Two-Headed Giant",0,0,"","","","","",""
1,"Tymaret Calls the Dead",0,0,"","","","","",""
1,"Tymaret, Chosen from Death",0,0,"","","","","",""
1,"Tymaret, the Murder King",0,0,"","","","","",""
1,"Tyrant of Discord",0,0,"","","","","",""
2,"Tyrant's Choice",0,0,"","","","","",""
2,"Tyrant's Familiar",0,0,"","","","","",""
1,"Tyrant's Machine",0,0,"","","","","",""
2,"Tyrant's Scorn",0,0,"","","","","",""
2,"Ugin's Conjurant",0,0,"","","","","",""
1,"Ukud Cobra",0,0,"","","","","",""
2,"Ulamog's Crusher",0,0,"","","","","",""
1,"Ulamog, the Ceaseless Hunger",0,0,"","","","","",""
1,"Ulamog, the Infinite Gyre",0,0,"","","","","",""
1,"Ulasht, the Hate Seed",0,0,"","","","","",""
1,"Ultimate Price",0,0,"","","","","",""
1,"Umezawa's Jitte",0,0,"","","","","",""
1,"Unbreakable Formation",0,0,"","","","","",""
1,"Unburial Rites",0,0,"","","","","",""
3,"Unclaimed Territory",0,0,"","","","","",""
1,"Uncomfortable Chill",0,0,"","","","","",""
2,"Uncontrollable Anger",0,0,"","","","","",""
2,"Undercity Necrolisk",0,0,"","","","","",""
1,"Undercity Plague",0,0,"","","","","",""
1,"Undercity Scavenger",0,0,"","","","","",""
1,"Undercity Uprising",0,0,"","","","","",""
1,"Underground River",0,0,"","","","","",""
1,"Underground Sea",0,0,"","","","","",""
1,"Undertaker",0,0,"","","","","",""
1,"Underworld Breach",0,0,"","","","","",""
1,"Underworld Cerberus",0,0,"","","","","",""
1,"Underworld Charger",0,0,"","","","","",""
1,"Underworld Coinsmith",0,0,"","","","","",""
2,"Underworld Connections",0,0,"","","","","",""
1,"Underworld Dreams",0,0,"","","","","",""
1,"Underworld Fires",0,0,"","","","","",""
2,"Undying Rage",0,0,"","","","","",""
1,"Unesh, Criosphinx Sovereign",0,0,"","","","","",""
1,"Unexpectedly Absent",0,0,"","","","","",""
1,"Unexplained Disappearance",0,0,"","","","","",""
2,"Unflinching Courage",0,0,"","","","","",""
3,"Unhallowed Pact",0,0,"","","","","",""
1,"Unholy Hunger",0,0,"","","","","",""
8,"Unknown Shores",0,0,"","","","","",""
1,"Unlicensed Disintegration",0,0,"","","","","",""
2,"Unlikely Aid",0,0,"","","","","",""
1,"Unmask",0,0,"","","","","",""
1,"Unmoored Ego",0,0,"","","","","",""
1,"Unnerve",0,0,"","","","","",""
3,"Unquestioned Authority",0,0,"","","","","",""
1,"Unravel the Aether",0,0,"","","","","",""
1,"Unraveling Mummy",0,0,"","","","","",""
1,"Unstable Mutation",0,0,"","","","","",""
2,"Unstable Obelisk",0,0,"","","","","",""
1,"Unsubstantiate",0,0,"","","","","",""
1,"Untamed Kavu",0,0,"","","","","",""
2,"Unwind",0,0,"","","","","",""
2,"Unwinding Clock",0,0,"","","","","",""
5,"Urban Evolution",0,0,"","","","","",""
2,"Urban Utopia",0,0,"","","","","",""
1,"Urborg Elf",0,0,"","","","","",""
1,"Urborg Volcano",0,0,"","","","","",""
1,"Urborg, Tomb of Yawgmoth",0,0,"","","","","",""
1,"Urgent Exorcism",0,0,"","","","","",""
3,"Urgoros, the Empty One",0,0,"","","","","",""
1,"Urza's Incubator",0,0,"","","","","",""
1,"Urza's Mine",0,0,"","","","","",""
1,"Urza's Power Plant",0,0,"","","","","",""
1,"Urza's Tome",0,0,"","","","","",""
1,"Urza's Tower",0,0,"","","","","",""
1,"Urza, Academy Headmaster",0,0,"","","","","",""
2,"Utter End",0,0,"","","","","",""
2,"Utvara Hellkite",0,0,"","","","","",""
1,"Valduk, Keeper of the Flame",0,0,"","","","","",""
1,"Valiant Knight",0,0,"","","","","",""
2,"Valor Made Real",0,0,"","","","","",""
1,"Valorous Stance",0,0,"","","","","",""
2,"Vampire Charmseeker",0,0,"","","","","",""
1,"Vampire Cutthroat",0,0,"","","","","",""
2,"Vampire Hexmage",0,0,"","","","","",""
2,"Vampire Neonate",0,0,"","","","","",""
2,"Vampire Nighthawk",0,0,"","","","","",""
1,"Vampire Opportunist",0,0,"","","","","",""
1,"Vampiric Rites",0,0,"","","","","",""
1,"Vance's Blasting Cannons // Spitfire Bastion",0,0,"","","","","",""
1,"Vandalblast",0,0,"","","","","",""
1,"Vanguard of Brimaz",0,0,"","","","","",""
1,"Vanquish the Foul",0,0,"","","","","",""
2,"Vanquisher's Banner",0,0,"","","","","",""
1,"Vanquisher's Banner",0,0,"","XLN","","","",""
2,"Varchild, Betrayer of Kjeldor",0,0,"","","","","",""
1,"Varina, Lich Queen",0,0,"","","","","",""
1,"Varolz, the Scar-Striped",0,0,"","","","","",""
1,"Vastwood Hydra",0,0,"","","","","",""
3,"Vault of Whispers",0,0,"","","","","",""
1,"Vedalken Humiliator",0,0,"","","","","",""
1,"Vedalken Mesmerist",0,0,"","","","","",""
1,"Veiled Shade",0,0,"","","","","",""
2,"Vein Drinker",0,0,"","","","","",""
1,"Vendilion Clique",0,0,"","","","","",""
1,"Venerated Loxodon",0,0,"","","","","",""
1,"Vengeant Vampire",0,0,"","","","","",""
1,"Vengeful Rebirth",0,0,"","","","","",""
1,"Venom Sliver",0,0,"","","","","",""
1,"Venomous Hierophant",0,0,"","","","","",""
1,"Verdant Catacombs",0,0,"","","","","",""
2,"Verdant Eidolon",0,0,"","","","","",""
2,"Verdant Force",0,0,"","","","","",""
1,"Verdurous Gearhulk",0,0,"","","","","",""
1,"Verix Bladewing",0,0,"","","","","",""
1,"Vernadi Shieldmate",0,0,"","","","","",""
4,"Vessel of Endless Rest",0,0,"","","","","",""
1,"Vesuvan Shapeshifter",0,0,"","","","","",""
1,"Veteran Armorer",0,0,"","","","","",""
1,"Veteran Armorsmith",0,0,"","","","","",""
1,"Veteran Explorer",0,0,"","","","","",""
1,"Veteran Warleader",0,0,"","","","","",""
1,"Viashino Pyromancer",0,0,"","","","","",""
2,"Vicious Rumors",0,0,"","","","","",""
1,"Vicious Shadows",0,0,"","","","","",""
2,"Victim of Night",0,0,"","","","","",""
2,"Victimize",0,0,"","","","","",""
1,"Victorious Destruction",0,0,"","","","","",""
1,"Victory's Herald",0,0,"","","","","",""
1,"Vigor",0,0,"","","","","",""
2,"Vigor Mortis",0,0,"","","","","",""
1,"Vile Rebirth",0,0,"","","","","",""
1,"Villainous Wealth",0,0,"","","","","",""
1,"Vindictive Vampire",0,0,"","","","","",""
1,"Vinelasher Kudzu",0,0,"","","","","",""
4,"Vines of Vastwood",0,0,"","","","","",""
1,"Violent Eruption",0,0,"","","","","",""
1,"Violent Impact",0,0,"","","","","",""
1,"Viral Drake",0,0,"","","","","",""
1,"Viridian Betrayers",0,0,"","","","","",""
1,"Viridian Emissary",0,0,"","","","","",""
3,"Viridian Longbow",0,0,"","","","","",""
1,"Viridian Revel",0,0,"","","","","",""
1,"Viridian Zealot",0,0,"","","","","",""
1,"Virtus's Maneuver",0,0,"","","","","",""
1,"Virulent Sliver",0,0,"","","","","",""
1,"Visara the Dreadful",0,0,"","","","","",""
1,"Viscera Seer",0,0,"","","","","",""
1,"Visions of Beyond",0,0,"","","","","",""
1,"Vithian Stinger",0,0,"","","","","",""
1,"Vitu-Ghazi Guildmage",0,0,"","","","","",""
2,"Vivid Crag",0,0,"","","","","",""
2,"Vivid Creek",0,0,"","","","","",""
3,"Vivid Grove",0,0,"","","","","",""
5,"Vivid Marsh",0,0,"","","","","",""
3,"Vivid Meadow",0,0,"","","","","",""
1,"Vivid Revival",0,0,"","","","","",""
1,"Vivien's Arkbow",0,0,"","","","","",""
1,"Vivien's Grizzly",0,0,"","","","","",""
1,"Vivien's Invocation",0,0,"","","","","",""
1,"Vivien, Champion of the Wilds",0,0,"","","","","",""
1,"Vizier of the Menagerie",0,0,"","","","","",""
1,"Vizier of the Scorpion",0,0,"","","","","",""
2,"Vizkopa Guildmage",0,0,"","","","","",""
1,"Voice of All",0,0,"","","","","",""
2,"Voice of Many",0,0,"","","","","",""
1,"Void",0,0,"","","","","",""
1,"Voidslime",0,0,"","","","","",""
1,"Volatile Rig",0,0,"","","","","",""
1,"Volcanic Awakening",0,0,"","","","","",""
3,"Volcanic Fallout",0,0,"","","","","",""
1,"Volcanic Geyser",0,0,"","","","","",""
1,"Volcanic Island",0,0,"","","","","",""
2,"Volcanic Offering",0,0,"","","","","",""
1,"Volcanic Vision",0,0,"","","","","",""
1,"Volley Veteran",0,0,"","","","","",""
1,"Volrath, the Shapestealer",0,0,"","","","","",""
1,"Volt Charge",0,0,"","","","","",""
1,"Voracious Dragon",0,0,"","","","","",""
1,"Voracious Vacuum",0,0,"","","","","",""
2,"Vorel of the Hull Clade",0,0,"","","","","",""
1,"Vorosh, the Hunter",0,0,"","","","","",""
2,"Vow of Duty",0,0,"","","","","",""
2,"Vow of Flight",0,0,"","","","","",""
1,"Vow of Malice",0,0,"","","","","",""
2,"Vow of Wildness",0,0,"","","","","",""
1,"Vraska's Contempt",0,0,"","","","","",""
2,"Vraska's Finisher",0,0,"","","","","",""
1,"Vraska's Stoneglare",0,0,"","","","","",""
1,"Vraska, Regal Gorgon",0,0,"","","","","",""
1,"Vraska, Swarm's Eminence",0,0,"","","","","",""
1,"Vulturous Zombie",0,0,"","","","","",""
1,"Wake the Reflections",0,0,"","","","","",""
1,"Wake Thrasher",0,0,"","","","","",""
1,"Wakedancer",0,0,"","","","","",""
2,"Wakestone Gargoyle",0,0,"","","","","",""
3,"Walk the Plank",0,0,"","","","","",""
2,"Walker of the Grove",0,0,"","","","","",""
1,"Walking Atlas",0,0,"","","","","",""
1,"Walking Ballista",0,0,"","","","","",""
1,"Wall of Blossoms",0,0,"","","","","",""
1,"Wall of Fortune",0,0,"","","","","",""
1,"Wall of Lost Thoughts",0,0,"","","","","",""
1,"Wall of Mist",0,0,"","","","","",""
1,"Wall of Roots",0,0,"","","","","",""
2,"Wall of Runes",0,0,"","","","","",""
1,"Wall of Stolen Identity",0,0,"","","","","",""
1,"Wand of Vertebrae",0,0,"","","","","",""
1,"Wander in Death",0,0,"","","","","",""
3,"Wanderer's Strike",0,0,"","","","","",""
1,"Wandering Champion",0,0,"","","","","",""
1,"Wandering Fumarole",0,0,"","","","","",""
1,"Wandering Wolf",0,0,"","","","","",""
1,"Wanted Scoundrels",0,0,"","","","","",""
1,"War Screecher",0,0,"","","","","",""
1,"War's Toll",0,0,"","","","","",""
1,"Warbreak Trumpeter",0,0,"","","","","",""
1,"Warbriar Blessing",0,0,"","","","","",""
2,"Warchief Giant",0,0,"","","","","",""
2,"Warcry Phoenix",0,0,"","","","","",""
1,"Ward Sliver",0,0,"","","","","",""
1,"Warden of the Wall",0,0,"","","","","",""
1,"Warfire Javelineer",0,0,"","","","","",""
1,"Warleader's Helix",0,0,"","","","","",""
5,"Warlord's Fury",0,0,"","","","","",""
1,"Warmonger Hellkite",0,0,"","","","","",""
1,"Warmonger's Chariot",0,0,"","","","","",""
1,"Warp World",0,0,"","","","","",""
2,"Warped Landscape",0,0,"","","","","",""
1,"Warped Physique",0,0,"","","","","",""
1,"Warrant // Warden",0,0,"","","","","",""
1,"Warren Instigator",0,0,"","","","","",""
1,"Warriors' Lesson",0,0,"","","","","",""
3,"Warstorm Surge",0,0,"","","","","",""
2,"Wash Out",0,0,"","","","","",""
1,"Wasitora, Nekoru Queen",0,0,"","","","","",""
1,"Waste Not",0,0,"","","","","",""
1,"Wasteland",0,0,"","","","","",""
1,"Wasteland Scorpion",0,0,"","","","","",""
2,"Wasteland Viper",0,0,"","","","","",""
1,"Watcher in the Web",0,0,"","","","","",""
1,"Watcher Sliver",0,0,"","","","","",""
1,"Watchwolf",0,0,"","","","","",""
1,"Waterfront Bouncer",0,0,"","","","","",""
1,"Watermarket",0,0,"","","","","",""
1,"Watery Grave",0,0,"","","","","",""
1,"Watery Grave",0,0,"","ELD","","","",""
2,"Wayfarer's Bauble",0,0,"","","","","",""
1,"Wayfaring Temple",0,0,"","","","","",""
1,"Wayward Servant",0,0,"","","","","",""
1,"Wayward Swordtooth",0,0,"","","","","",""
3,"Weaver of Currents",0,0,"","","","","",""
1,"Weaver of Lies",0,0,"","","","","",""
1,"Weaver of Lightning",0,0,"","","","","",""
3,"Wee Dragonauts",0,0,"","","","","",""
1,"Weight of Memory",0,0,"","","","","",""
1,"Weird Harvest",0,0,"","","","","",""
1,"Weldfast Monitor",0,0,"","","","","",""
1,"Welding Sparks",0,0,"","","","","",""
1,"Well of Ideas",0,0,"","","","","",""
1,"Well of Lost Dreams",0,0,"","","","","",""
1,"Wheel of Fate",0,0,"","","","","",""
1,"Whims of the Fates",0,0,"","","","","",""
1,"Whip of Erebos",0,0,"","","","","",""
1,"Whipflare",0,0,"","","","","",""
1,"Whiptongue Hydra",0,0,"","","","","",""
1,"Whir of Invention",0,0,"","","","","",""
1,"Whirler Rogue",0,0,"","","","","",""
1,"Whirlpool Warrior",0,0,"","","","","",""
1,"Whirlwind",0,0,"","","","","",""
1,"Whirlwind Adept",0,0,"","","","","",""
1,"Whirlwind Denial",0,0,"","","","","",""
2,"Whisper Agent",0,0,"","","","","",""
1,"Whisper, Blood Liturgist",0,0,"","","","","",""
1,"Whispergear Sneak",0,0,"","","","","",""
2,"Whispering Snitch",0,0,"","","","","",""
1,"Whispersilk Cloak",0,0,"","","","","",""
1,"White Sun's Zenith",0,0,"","","","","",""
1,"Whitewater Naiads",0,0,"","","","","",""
1,"Wicker Witch",0,0,"","","","","",""
1,"Wickerbough Elder",0,0,"","","","","",""
1,"Widespread Brutality",0,0,"","","","","",""
1,"Wild Celebrants",0,0,"","","","","",""
1,"Wild Crocodile",0,0,"","","","","",""
1,"Wild Evocation",0,0,"","","","","",""
1,"Wild Growth",0,0,"","","","","",""
1,"Wild Mongrel",0,0,"","","","","",""
2,"Wild Onslaught",0,0,"","","","","",""
1,"Wild Research",0,0,"","","","","",""
2,"Wild Ricochet",0,0,"","","","","",""
1,"Wild Slash",0,0,"","","","","",""
2,"Wild Swing",0,0,"","","","","",""
1,"Wild Wanderer",0,0,"","","","","",""
1,"Wildfire Devils",0,0,"","","","","",""
1,"Wildfire Eternal",0,0,"","","","","",""
1,"Wildheart Invoker",0,0,"","","","","",""
1,"Wildsize",0,0,"","","","","",""
2,"Willbender",0,0,"","","","","",""
1,"Willing Test Subject",0,0,"","","","","",""
1,"Wily Goblin",0,0,"","","","","",""
1,"Wind Dancer",0,0,"","","","","",""
4,"Wind-Scarred Crag",0,0,"","","","","",""
2,"Windfall",0,0,"","","","","",""
1,"Windgrace's Judgment",0,0,"","","","","",""
1,"Windreader Sphinx",0,0,"","","","","",""
1,"Windreaver",0,0,"","","","","",""
1,"Winds of Qal Sisma",0,0,"","","","","",""
1,"Winds of Rath",0,0,"","","","","",""
1,"Windstorm",0,0,"","","","","",""
2,"Windstorm Drake",0,0,"","","","","",""
1,"Windswept Heath",0,0,"","","","","",""
2,"Winged Coatl",0,0,"","","","","",""
1,"Winged Sliver",0,0,"","","","","",""
1,"Winged Words",0,0,"","ELD","","","",""
1,"Wingmate Roc",0,0,"","","","","",""
2,"Wings of Hubris",0,0,"","","","","",""
1,"Wingsteed Rider",0,0,"","","","","",""
1,"Wipe Clean",0,0,"","","","","",""
1,"Witch Hunt",0,0,"","","","","",""
1,"Witchbane Orb",0,0,"","","","","",""
1,"Witching Well",0,0,"","ELD","","","",""
1,"Witchstalker",0,0,"","","","","",""
1,"Without Weakness",0,0,"","","","","",""
6,"Wizard's Lightning",0,0,"","","","","",""
4,"Wizard's Retort",0,0,"","","","","",""
1,"Wojek Bodyguard",0,0,"","","","","",""
1,"Wolfbriar Elemental",0,0,"","","","","",""
1,"Wolfhunter's Quiver",0,0,"","","","","",""
2,"Wonder",0,0,"","","","","",""
1,"Wood Elves",0,0,"","","","","",""
1,"Wood Sage",0,0,"","","","","",""
1,"Woodcutter's Grit",0,0,"","","","","",""
1,"Wooded Foothills",0,0,"","","","","",""
1,"Woodfall Primus",0,0,"","","","","",""
13,"Woodland Stream",0,0,"","","","","",""
1,"Woodlot Crawler",0,0,"","","","","",""
