amount,card_name,is_foil,is_pinned,set_id,set_code,collector_number,language,condition,comment,added
2,"Tuktuk Rubblefort",,,"","","","","","",""
2,"Tuktuk Scrapper",,,"","","","","","",""
1,"Tuktuk the Explorer",,,"","PLIST","157","","","",""
1,"Tumble Magnet",,,"","MM2","233","","","",""
1,"Tundra",,,"","VMA","322","","","",""
1,"Turn // Burn",,,"","","","","","",""
4,"Turn Aside",,,"","","","","","",""
1,"Turn the Tide",,,"","","","","","",""
2,"Turn to Mist",,,"","","","","","",""
1,"Turn to Slag",,,"","","","","","",""
1,"Turntimber Ascetic",,,"","","","","","",""
1,"Turntimber Sower",,,"","","","","","",""
2,"Turret Ogre",,,"","","","","","",""
1,"Tuskeri Firewalker",,,"","","","","","",""
1,"Tuskguard Captain",,,"","","","","","",""
1,"Tuskguard Captain",,,"","","","","","",""
1,"Tuvasa the Sunlit",,,"","","","","","",""
1,"Tuya Bearclaw",,,"","","","","","",""
1,"Twinblade Assassins",,,"","","","","","",""
1,"Twinblade Assassins",,,"","M21","226","","","",""
1,"Twinflame",,,"","","","","","",""
1,"Twinning Staff",,,"","C20","","","","",""
1,"Twins of Maurer Estate",,,"","","","","","",""
1,"Twinstrike",,,"","","","","","",""
1,"Twisted Abomination",,,"","A25","111","","","",""
1,"Two-Headed Giant",,,"","","","","","",""
1,"Tymaret Calls the Dead",,,"","","","","","",""
1,"Tymaret, Chosen from Death",,,"","","","","","",""
1,"Tymaret, the Murder King",,,"","","","","","",""
1,"Tyrant of Discord",,,"","","","","","",""
2,"Tyrant's Choice",,,"","VMA","143","","","",""
1,"Tyrant's Familiar",,,"","","","","","",""
1,"Tyrant's Machine",,,"","","","","","",""
2,"Tyrant's Scorn",,,"","","","","","",""
1,"Ugin, the Spirit Dragon",,,"","","","","","",""
2,"Ugin's Conjurant",,,"","","","","","",""
1,"Ukkima, Stalking Shadow",,,"","C20","","","","",""
1,"Ukud Cobra",,,"","","","","","",""
1,"Ulamog, the Ceaseless Hunger",,,"","","","","","",""
1,"Ulamog, the Infinite Gyre",,,"","","","","","",""
2,"Ulamog's Crusher",,,"","","","","","",""
1,"Ulasht, the Hate Seed",,,"","","","","","",""
1,"Ultimate Price",,,"","","","","","",""
1,"Ulvenwald Mysteries",,,"","PLIST","196","","","",""
1,"Umara Mystic",,,"","","","","","",""
1,"Umara Wizard // Umara Skyfalls",,,"","","","","","",""
1,"Umbral Juke",,,"","","","","","",""
1,"Umezawa's Jitte",,,"","","","","","",""
1,"Unbreakable Bond",,,"","","","","","",""
1,"Unbreakable Formation",,,"","","","","","",""
1,"Unbreakable Formation",,,"","RNA","29","","","",""
1,"Unburial Rites",,,"","C20","","","","",""
1,"Unburial Rites",,,"","PLIST","116","","","",""
1,"Unclaimed Territory",,,"","C20","","","","",""
4,"Unclaimed Territory",,,"","","","","","",""
2,"Uncomfortable Chill",,,"","","","","","",""
2,"Uncontrollable Anger",,,"","","","","","",""
1,"Undead Warchief",,,"","","","","","",""
2,"Undercity Necrolisk",,,"","","","","","",""
1,"Undercity Plague",,,"","","","","","",""
1,"Undercity Scavenger",,,"","","","","","",""
1,"Undercity Uprising",,,"","","","","","",""
1,"Undercity's Embrace",,,"","","","","","",""
1,"Underdome",,,"","UND","","","","",""
1,"Underground River",,,"","","","","","",""
1,"Underground Sea",,,"","VMA","323","","","",""
1,"Undertaker",,,"","","","","","",""
1,"Underworld Breach",,,"","","","","","",""
1,"Underworld Cerberus",,,"","","","","","",""
1,"Underworld Charger",,,"","","","","","",""
1,"Underworld Coinsmith",,,"","","","","","",""
2,"Underworld Connections",,,"","","","","","",""
1,"Underworld Dreams",,,"","","","","","",""
1,"Underworld Fires",,,"","","","","","",""
2,"Undying Rage",,,"","UMA","153","","","",""
1,"Undying Rage",,,"","","","","","",""
1,"Unesh, Criosphinx Sovereign",,,"","AKR","85","","","",""
1,"Unexpectedly Absent",,,"","C20","","","","",""
1,"Unexpectedly Absent",,,"","","","","","",""
1,"Unexplained Disappearance",,,"","","","","","",""
3,"Unflinching Courage",,,"","","","","","",""
3,"Unhallowed Pact",,,"","","","","","",""
1,"Unholy Hunger",,,"","","","","","",""
1,"Universal Automaton",,,"","","","","","",""
1,"Universal Solvent",,,"","","","","","",""
8,"Unknown Shores",,,"","","","","","",""
1,"Unleash Fury",,,"","","","","","",""
2,"Unlicensed Disintegration",,,"","KLD","187","","","",""
2,"Unlikely Aid",,,"","","","","","",""
1,"Unmask",,,"","","","","","",""
1,"Unmoored Ego",,,"","","","","","",""
1,"Unnerve",,,"","","","","","",""
3,"Unquestioned Authority",,,"","C18","78","","","",""
1,"Unquestioned Authority",,,"","","","","","",""
1,"Unravel the Aether",,,"","","","","","",""
1,"Unraveling Mummy",,,"","","","","","",""
1,"Unstable Mutation",,,"","","","","","",""
1,"Unstable Obelisk",,,"","","","","","",""
2,"Unstable Obelisk",,,"","JMP","489","","","",""
3,"Unsubstantiate",,,"","","","","","",""
1,"Untamed Hunger",,,"","","","","","",""
1,"Untamed Kavu",,,"","","","","","",""
2,"Unwind",,,"","","","","","",""
2,"Unwinding Clock",,,"","","","","","",""
1,"Ur-Golem's Eye",,,"","","","","","",""
1,"Urabrask the Hidden",,,"","","","","","",""
5,"Urban Evolution",,,"","C19","205","","","",""
1,"Urban Evolution",,,"","CMR","","","","",""
2,"Urban Utopia",,,"","","","","","",""
1,"Urborg Elf",,,"","","","","","",""
2,"Urborg Uprising",,,"","","","","","",""
1,"Urborg Volcano",,,"","","","","","",""
1,"Urborg, Tomb of Yawgmoth",,,"","UMA","254","","","",""
1,"Urgent Exorcism",,,"","","","","","",""
3,"Urgoros, the Empty One",,,"","","","","","",""
1,"Urza, Academy Headmaster",,,"","","","","","",""
1,"Urza's Incubator",,,"","","","","","",""
2,"Urza's Mine",,,"","9ED","327","","","",""
2,"Urza's Power Plant",,,"","9ED","328","","","",""
1,"Urza's Rage",,,"","","","","","",""
1,"Urza's Ruinous Blast",,,"","","","","","",""
1,"Urza's Tome",,,"","","","","","",""
2,"Urza's Tower",,,"","9ED","329","","","",""
1,"Usher of the Fallen",,,"","","","","","",""
2,"Utter End",,,"","C18","193","","","",""
1,"Utter End",,,"","","","","","",""
2,"Utvara Hellkite",,,"","","","","","",""
1,"Uvilda, Dean of Perfection // Nassari, Dean of Expression",,,"","","","","","",""
1,"Valakut Awakening // Valakut Stoneforge",,,"","","","","","",""
1,"Valakut Invoker",,,"","","","","","",""
1,"Valduk, Keeper of the Flame",,,"","","","","","",""
1,"Valentin, Dean of the Vein // Lisette, Dean of the Root",,,"","","","","","",""
1,"Valiant Knight",,,"","","","","","",""
1,"Valiant Rescuer",,,"","","","","","",""
1,"Valkyrie's Sword",,,"","","","","","",""
2,"Valor in Akros",,,"","A25","38","","","",""
2,"Valor Made Real",,,"","","","","","",""
1,"Valor of the Worthy",,,"","","","","","",""
2,"Valorous Stance",,,"","JMP","136","","","",""
1,"Valorous Stance",,,"","","","","","",""
1,"Valorous Steed",,,"","","","","","",""
2,"Vampire Charmseeker",,,"","","","","","",""
1,"Vampire Cutthroat",,,"","","","","","",""
1,"Vampire Envoy",,,"","","","","","",""
4,"Vampire Hexmage",,,"","C14","168","","","",""
2,"Vampire Neonate",,,"","","","","","",""
1,"Vampire Nighthawk",,,"","","","","","",""
2,"Vampire Nighthawk",,,"","PLIST","118","","","",""
1,"Vampire Nighthawk",,,"","C20","","","","",""
1,"Vampire Opportunist",,,"","","","","","",""
1,"Vampiric Rites",,,"","","","","","",""
1,"Vampiric Sliver",,,"","","","","","",""
1,"Vance's Blasting Cannons // Spitfire Bastion",,,"","","","","","",""
1,"Vandalblast",,,"","C15","170","","","",""
1,"Vanguard of Brimaz",,,"","PLIST","40","","","",""
2,"Vanishing Verse",,,"","","","","","",""
1,"Vanquish the Foul",,,"","","","","","",""
2,"Vanquisher's Banner",,,"","XLN","251","","","",""
1,"Vanquisher's Banner",,,"","XLN","","","","",""
2,"Varchild, Betrayer of Kjeldor",,,"","","","","","",""
1,"Varina, Lich Queen",,,"","","","","","",""
1,"Varolz, the Scar-Striped",,,"","","","","","",""
1,"Vassal's Duty",,,"","","","","","",""
1,"Vastwood Fortification // Vastwood Thicket",,,"","","","","","",""
1,"Vastwood Hydra",,,"","","","","","",""
1,"Vastwood Hydra",,,"","C20","","","","",""
1,"Vastwood Surge",,,"","","","","","",""
2,"Vault of Champions",,,"","","","","","",""
3,"Vault of Whispers",,,"","","","","","",""
1,"Vault Robber",,,"","","","","","",""
1,"Vedalken Humiliator",,,"","","","","","",""
1,"Vedalken Infuser",,,"","MBS","37","","","",""
1,"Vedalken Mesmerist",,,"","","","","","",""
2,"Vega, the Watcher",,,"","","","","","",""
1,"Veiled Shade",,,"","","","","","",""
2,"Vein Drinker",,,"","","","","","",""
1,"Veinwitch Coven",,,"","","","","","",""
1,"Vela the Night-Clad",,,"","","","","","",""
1,"Velomachus Lorehold",,,"","","","","","",""
1,"Vendilion Clique",,,"","","","","","",""
1,"Venerated Loxodon",,,"","","","","","",""
1,"Vengeant Vampire",,,"","","","","","",""
1,"Vengeful Reaper",,,"","","","","","",""
2,"Vengeful Rebirth",,,"","","","","","",""
1,"Vengevine",,,"","UMA","189","","","",""
1,"Venom Sliver",,,"","","","","","",""
1,"Venomous Hierophant",,,"","","","","","",""
1,"Venser's Journal",,,"","C16","279","","","",""
1,"Venser's Journal",,,"","","","","","",""
1,"Verdant Catacombs",,,"","","","","","",""
2,"Verdant Eidolon",,,"","","","","","",""
1,"Verdant Force",,,"","","","","","",""
1,"Verdant Sun's Avatar",,,"","CMR","","","","",""
1,"Verdant Sun's Avatar",,,"","","","","","",""
1,"Verdurous Gearhulk",,,"","","","","","",""
1,"Verge Rangers",,,"","C20","","","","",""
1,"Verix Bladewing",,,"","","","","","",""
1,"Vernadi Shieldmate",,,"","","","","","",""
4,"Vessel of Endless Rest",,,"","","","","","",""
1,"Vessel of Malignity",,,"","","","","","",""
1,"Vessel of Volatility",,,"","","","","","",""
1,"Vesuvan Shapeshifter",,,"","C19","101","","","",""
1,"Veteran Adventurer",,,"","","","","","",""
1,"Veteran Armorer",,,"","","","","","",""
1,"Veteran Armorsmith",,,"","","","","","",""
2,"Veteran Explorer",,,"","BBD","214","","","",""
1,"Veteran Swordsmith",,,"","","","","","",""
1,"Veteran Warleader",,,"","","","","","",""
1,"Veyran, Voice of Duality",,,"","","","","","",""
1,"Viashino Pyromancer",,,"","","","","","",""
2,"Vicious Rumors",,,"","","","","","",""
1,"Vicious Shadows",,,"","","","","","",""
2,"Victim of Night",,,"","","","","","",""
2,"Victimize",,,"","PLIST","120","","","",""
2,"Victimize",,,"","","","","","",""
1,"Victorious Destruction",,,"","","","","","",""
1,"Victory Chimes",,,"","","","","","",""
1,"Victory's Herald",,,"","","","","","",""
1,"Vigilante Justice",,,"","C20","","","","",""
1,"Vigor",,,"","","","","","",""
2,"Vigor Mortis",,,"","","","","","",""
1,"Vile Rebirth",,,"","","","","","",""
1,"Village Bell-Ringer",,,"","","","","","",""
2,"Village Rites",,,"","","","","","",""
1,"Village Rites",,,"","M21","126","","","",""
1,"Villainous Wealth",,,"","C20","","","","",""
1,"Villainous Wealth",,,"","","","","","",""
1,"Vindictive Vampire",,,"","","","","","",""
1,"Vinelasher Kudzu",,,"","","","","","",""
4,"Vines of Vastwood",,,"","","","","","",""
1,"Violent Eruption",,,"","","","","","",""
1,"Violent Impact",,,"","","","","","",""
1,"Violent Ultimatum",,,"","","","","","",""
1,"Viral Drake",,,"","","","","","",""
1,"Viridian Betrayers",,,"","","","","","",""
1,"Viridian Emissary",,,"","","","","","",""
3,"Viridian Longbow",,,"","","","","","",""
1,"Viridian Revel",,,"","","","","","",""
1,"Viridian Zealot",,,"","","","","","",""
1,"Virtus's Maneuver",,,"","","","","","",""
1,"Virulent Sliver",,,"","FUT","155","","","",""
1,"Virulent Swipe",,,"","","","","","",""
1,"Visara the Dreadful",,,"","","","","","",""
1,"Viscera Seer",,,"","","","","","",""
2,"Viscera Seer",,,"","FMB1","45","","","",""
1,"Visions of Beyond",,,"","","","","","",""
1,"Vitality Hunter",,,"","C20","","","","",""
1,"Vithian Stinger",,,"","","","","","",""
1,"Vitu-Ghazi Guildmage",,,"","PLIST","231","","","",""
2,"Vivid Crag",,,"","","","","","",""
2,"Vivid Creek",,,"","C17","290","","","",""
1,"Vivid Creek",,,"","CMR","","","","",""
3,"Vivid Grove",,,"","C17","291","","","",""
1,"Vivid Grove",,,"","CMR","","","","",""
5,"Vivid Marsh",,,"","","","","","",""
3,"Vivid Meadow",,,"","","","","","",""
1,"Vivid Revival",,,"","","","","","",""
1,"Vivien, Champion of the Wilds",,,"","","","","","",""
1,"Vivien's Arkbow",,,"","","","","","",""
1,"Vivien's Grizzly",,,"","","","","","",""
1,"Vivien's Invocation",,,"","","","","","",""
1,"Vizier of the Menagerie",,,"","AKR","224","","","",""
1,"Vizier of the Scorpion",,,"","","","","","",""
1,"Vizier of Tumbling Sands",,,"","C20","","","","",""
2,"Vizkopa Guildmage",,,"","","","","","",""
1,"Vodalian Arcanist",,,"","","","","","",""
1,"Voice of All",,,"","","","","","",""
1,"Voice of Many",,,"","","","","","",""
2,"Voice of Many",,,"","C19","36","","","",""
1,"Voice of the Provinces",,,"","","","","","",""
1,"Voice of the Woods",,,"","","","","","",""
1,"Void",,,"","","","","","",""
1,"Void Beckoner",,,"","","","","","",""
1,"Void Winnower",,,"","","","","","",""
1,"Voidslime",,,"","","","","","",""
2,"Volatile Fjord",,,"","","","","","",""
1,"Volatile Rig",,,"","","","","","",""
1,"Volcanic Awakening",,,"","","","","","",""
1,"Volcanic Dragon",,,"","","","","","",""
1,"Volcanic Fallout",,,"","","","","","",""
3,"Volcanic Fallout",,,"","JMP","368","","","",""
2,"Volcanic Geyser",,,"","","","","","",""
1,"Volcanic Island",,,"","VMA","324","","","",""
2,"Volcanic Offering",,,"","","","","","",""
1,"Volcanic Torrent",,,"","","","","","",""
1,"Volcanic Vision",,,"","DDS","19","","","",""
1,"Volcanic Vision",,,"","","","","","",""
1,"Volley Veteran",,,"","","","","","",""
1,"Volrath, the Shapestealer",,,"","","","","","",""
1,"Volt Charge",,,"","","","","","",""
1,"Voracious Dragon",,,"","PLIST","158","","","",""
1,"Voracious Vacuum",,,"","","","","","",""
1,"Vorapede",,,"","C20","","","","",""
1,"Vorel of the Hull Clade",,,"","","","","","",""
1,"Vorosh, the Hunter",,,"","","","","","",""
2,"Vow of Duty",,,"","CMR","54","","","",""
1,"Vow of Duty",,,"","","","","","",""
2,"Vow of Duty",,,"","E02","6","","","",""
1,"Vow of Flight",,,"","","","","","",""
2,"Vow of Flight",,,"","C18","110","","","",""
1,"Vow of Lightning",,,"","","","","","",""
1,"Vow of Malice",,,"","","","","","",""
2,"Vow of Wildness",,,"","","","","","",""
2,"Vow of Wildness",,,"","C18","164","","","",""
1,"Vraska, Regal Gorgon",,,"","","","","","",""
1,"Vraska, Swarm's Eminence",,,"","","","","","",""
1,"Vraska's Contempt",,,"","","","","","",""
3,"Vraska's Finisher",,,"","","","","","",""
1,"Vraska's Stoneglare",,,"","","","","","",""
1,"Vryn Wingmare",,,"","","","","","",""
1,"Vulshok Gauntlets",,,"","MRD","273","","","",""
1,"Vulturous Zombie",,,"","","","","","",""
1,"Wake of Vultures",,,"","","","","","",""
1,"Wake the Past",,,"","","","","","",""
2,"Wake the Reflections",,,"","","","","","",""
1,"Wake Thrasher",,,"","","","","","",""
1,"Wakedancer",,,"","","","","","",""
1,"Waker of the Wilds",,,"","","","","","",""
2,"Wakestone Gargoyle",,,"","","","","","",""
4,"Walk the Plank",,,"","","","","","",""
2,"Walker of the Grove",,,"","","","","","",""
1,"Walking Atlas",,,"","","","","","",""
1,"Walking Ballista",,,"","AER","181","","","",""
1,"Wall of Blood",,,"","","","","","",""
1,"Wall of Blossoms",,,"","","","","","",""
1,"Wall of Fortune",,,"","UND","","","","",""
1,"Wall of Fortune",,,"","","","","","",""
1,"Wall of Frost",,,"","","","","","",""
1,"Wall of Lost Thoughts",,,"","","","","","",""
1,"Wall of Mist",,,"","","","","","",""
1,"Wall of Omens",,,"","","","","","",""
1,"Wall of Omens",,,"","EMA","34","","","",""
1,"Wall of Roots",,,"","","","","","",""
2,"Wall of Runes",,,"","","","","","",""
2,"Wall of Shards",,,"","","","","","",""
1,"Wall of Stolen Identity",,,"","","","","","",""
2,"Wand of Vertebrae",,,"","","","","","",""
1,"Wander in Death",,,"","AKR","133","","","",""
3,"Wanderer's Strike",,,"","","","","","",""
1,"Wandering Champion",,,"","","","","","",""
1,"Wandering Fumarole",,,"","","","","","",""
1,"Wandering Wolf",,,"","","","","","",""
1,"Wanted Scoundrels",,,"","","","","","",""
1,"War Screecher",,,"","","","","","",""
1,"War's Toll",,,"","","","","","",""
1,"Warbreak Trumpeter",,,"","","","","","",""
1,"Warbriar Blessing",,,"","","","","","",""
1,"Warchanter Skald",,,"","","","","","",""
2,"Warchief Giant",,,"","","","","","",""
2,"Warcry Phoenix",,,"","","","","","",""
1,"Ward Sliver",,,"","","","","","",""
1,"Warded Battlements",,,"","","","","","",""
1,"Warden of Evos Isle",,,"","","","","","",""
1,"Warden of the Eye",,,"","","","","","",""
1,"Warden of the Wall",,,"","","","","","",""
1,"Warfire Javelineer",,,"","","","","","",""
2,"Wargate",,,"","","","","","",""
2,"Warhorn Blast",,,"","","","","","",""
1,"Warleader's Helix",,,"","","","","","",""
5,"Warlord's Fury",,,"","","","","","",""
1,"Warmonger Hellkite",,,"","","","","","",""
1,"Warmonger's Chariot",,,"","","","","","",""
1,"Warp World",,,"","PLIST","159","","","",""
1,"Warped Devotion",,,"","","","","","",""
2,"Warped Landscape",,,"","","","","","",""
1,"Warped Physique",,,"","","","","","",""
1,"Warrant // Warden",,,"","","","","","",""
1,"Warren Instigator",,,"","","","","","",""
1,"Warriors' Lesson",,,"","","","","","",""
2,"Warstorm Surge",,,"","","","","","",""
1,"Warteye Witch",,,"","","","","","",""
2,"Wash Out",,,"","","","","","",""
1,"Wasitora, Nekoru Queen",,,"","","","","","",""
1,"Waste Not",,,"","","","","","",""
1,"Wasteland",,,"","","","","","",""
1,"Wasteland Scorpion",,,"","AKR","135","","","",""
2,"Wasteland Viper",,,"","","","","","",""
2,"Watcher in the Web",,,"","","","","","",""
1,"Watcher of the Spheres",,,"","","","","","",""
1,"Watcher Sliver",,,"","TSP","45","","","",""
1,"Watchwolf",,,"","","","","","",""
1,"Water Gun Balloon Game",,,"","UND","","","","",""
1,"Waterfront Bouncer",,,"","VMA","102","","","",""
1,"Watermarket",,,"","","","","","",""
1,"Watery Grave",,,"","","","","","",""
1,"Watery Grave",,,"","ELD","","","","",""
2,"Wayfarer's Bauble",,,"","PLIST","278","","","",""
1,"Wayfarer's Bauble",,,"","","","","","",""
1,"Wayfaring Temple",,,"","","","","","",""
1,"Wayward Servant",,,"","AKR","267","","","",""
1,"Wayward Swordtooth",,,"","","","","","",""
1,"Weapon Surge",,,"","DGM","40","","","",""
1,"Weapons Trainer",,,"","OGW","160","","","",""
1,"Wear // Tear",,,"","FMB1","97","","","",""
